congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
114,House,21552,67,4,UT,200,0,1,"LOVE, Ludmya Bourdeau (Mia)",L000584,1975,,0.543,-0.058,-106.16307,0.90863,1108,45,,0.582,-0.058
114,House,20750,6,1,VT,100,0,1,"WELCH, Peter",W000800,1947,,-0.408,-0.349,-122.61476,0.89406,1095,53,,-0.405,-0.506
114,House,20143,40,4,VA,200,0,1,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-99.8446,0.909,1041,48,,0.506,0.19
114,House,20756,40,1,VA,200,0,1,"WITTMAN, Robert J.",W000804,1959,,0.426,-0.038,-149.91876,0.87461,1119,64,,0.555,-0.018
114,House,20952,40,11,VA,100,0,1,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,,-0.308,-0.013,-121.54616,0.89698,1118,58,,-0.308,-0.074
114,House,21185,40,2,VA,200,0,1,"RIGELL, E. Scott",R000589,1960,,0.405,-0.084,-184.52576,0.848,1116,81,,0.336,0.041
114,House,21186,40,5,VA,200,0,1,"HURT, Robert",H001060,1969,,0.568,0.0,-107.94951,0.905,1085,39,,0.57,-0.113
114,House,21191,40,9,VA,200,0,1,"GRIFFITH, H. Morgan",G000568,1958,,0.546,-0.458,-243.86907,0.80323,1113,114,,0.565,-0.516
114,House,21553,40,7,VA,200,0,1,"BRAT, David A.",B001290,1964,,0.824,-0.309,-115.61127,0.89866,1082,36,,0.846,-0.302
114,House,21554,40,8,VA,100,0,1,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.393,-0.025,-113.11799,0.90117,1087,46,,-0.363,-0.147
114,House,21555,40,10,VA,200,0,1,"COMSTOCK, Barbara J.",C001105,1959,,0.277,0.387,-110.52,0.90531,1111,37,,0.269,0.542
114,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.451,0.01,-87.89778,0.9242,1115,23,,-0.456,-0.004
114,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.003,-102.4726,0.91204,1113,37,,0.565,0.139
114,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-108.50771,0.905,1083,51,,-0.492,-0.559
114,House,20145,73,2,WA,100,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.364,0.192,-138.88442,0.88308,1117,60,,-0.346,0.048
114,House,20535,73,5,WA,200,0,1,"McMORRIS RODGERS, Cathy",M001159,1969,,0.43,0.146,-94.582,0.91881,1117,34,,0.434,0.254
114,House,20536,73,8,WA,200,0,1,"REICHERT, David G.",R000578,1950,,0.224,-0.147,-246.22924,0.79763,1089,110,,0.225,-0.045
114,House,21187,73,3,WA,200,0,1,"HERRERA BEUTLER, Jaime",H001056,1978,,0.38,-0.21,-169.19771,0.82508,880,84,,0.383,-0.238
114,House,21368,73,6,WA,100,0,1,"KILMER, Derek",K000381,1974,,-0.307,-0.031,-106.4314,0.90966,1124,56,,-0.298,-0.094
114,House,21369,73,10,WA,100,0,1,"HECK, Denny",H001064,1952,,-0.313,-0.12,-101.26805,0.91362,1121,38,,-0.325,-0.041
114,House,21556,73,4,WA,200,0,1,"NEWHOUSE, Daniel Milton",N000189,1955,,0.363,0.211,-125.8868,0.89369,1120,58,,0.369,0.192
114,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.284,-0.156,-121.52403,0.87434,905,44,,-0.467,0.095
114,House,31101,73,1,WA,100,0,1,"DelBENE, Suzan K.",D000617,1962,,-0.279,-0.231,-104.93926,0.91071,1122,43,,-0.309,-0.187
114,House,21188,56,1,WV,200,0,1,"McKINLEY, David",M001180,1947,,0.288,0.154,-189.33669,0.84408,1117,88,,0.331,0.095
114,House,21557,56,2,WV,200,0,1,"MOONEY, Alex X.",M001195,1971,,0.58,-0.297,-158.65065,0.86737,1115,68,,0.563,-0.224
114,House,21558,56,3,WV,200,0,1,"JENKINS, Evan H.",J000297,1960,,0.315,0.308,-116.70115,0.90037,1112,65,,0.307,0.286
114,House,14657,25,5,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.647,-0.617,-191.65646,0.84336,1125,87,,0.667,-0.538
114,House,20537,25,4,WI,100,0,1,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.531,-0.244,-84.72796,0.92219,1046,38,,-0.475,-0.285
114,House,21189,25,7,WI,200,0,1,"DUFFY, Sean",D000614,1971,,0.507,-0.13,-127.60805,0.88768,1071,51,,0.524,-0.116
114,House,21190,25,8,WI,200,0,1,"RIBBLE, Reid",R000587,1956,,0.603,-0.333,-208.95525,0.827,1099,84,,0.539,-0.341
114,House,21370,25,2,WI,100,0,1,"POCAN, Mark",P000607,1964,,-0.548,-0.503,-52.49803,0.95331,1098,27,,-0.547,-0.419
114,House,21559,25,6,WI,200,0,1,"GROTHMAN, Glenn",G000576,1955,,0.61,-0.262,-156.66449,0.86859,1112,69,,0.591,-0.236
114,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.263,-0.088,-199.765,0.8297,1070,93,,-0.251,-0.079
114,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-62.72172,0.88512,514,21,,0.485,0.163
114,House,20953,68,1,WY,200,0,1,"LUMMIS, Cynthia M.",L000571,1954,,0.675,-0.357,-159.92233,0.865,1107,73,,0.717,-0.496
114,Senate,49700,41,0,AL,200,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13,-109.63029,0.76537,410,46,,0.635,0.2
114,Senate,94659,41,0,AL,200,0,1,"SHELBY, Richard C.",S000320,1934,,0.431,0.535,-102.52386,0.77538,403,43,,0.587,0.561
114,Senate,40300,81,0,AK,200,0,1,"MURKOWSKI, Lisa",M001153,1957,,0.207,-0.288,-134.69224,0.72171,413,65,,0.299,-0.253
114,Senate,41500,81,0,AK,200,0,1,"SULLIVAN, Daniel Scott",S001198,1964,,0.465,0.085,-101.34444,0.78194,412,34,,0.46,0.144
114,Senate,15039,61,0,AZ,200,0,1,"McCAIN, John Sidney, III",M000303,1936,2018.0,0.381,-0.626,-118.10444,0.74972,410,59,,0.464,-0.312
114,Senate,20100,61,0,AZ,200,0,1,"FLAKE, Jeff",F000444,1962,,0.855,-0.518,-151.07924,0.6899,407,70,,0.686,-0.728
114,Senate,20101,42,0,AR,200,0,1,"BOOZMAN, John",B001236,1950,,0.401,0.248,-69.99889,0.84581,418,21,,0.469,0.309
114,Senate,21301,42,0,AR,200,0,1,"COTTON, Tom",C001095,1977,,0.61,0.144,-64.43943,0.85456,410,27,,0.611,0.091
114,Senate,15011,71,0,CA,100,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-46.4471,0.881,368,22,,-0.485,-0.466
114,Senate,49300,71,0,CA,100,0,1,"FEINSTEIN, Dianne",F000062,1933,,-0.27,-0.214,-56.00197,0.87145,407,31,,-0.244,-0.171
114,Senate,21112,62,0,CO,200,0,1,"GARDNER, Cory",G000562,1974,,0.454,-0.013,-110.64744,0.76547,414,46,,0.405,-0.059
114,Senate,40910,62,0,CO,100,0,1,"BENNET, Michael F.",B001267,1964,,-0.207,-0.123,-73.77314,0.83891,420,35,,-0.175,-0.137
114,Senate,20707,1,0,CT,100,0,1,"MURPHY, Christopher",M001169,1973,,-0.306,-0.174,-46.4888,0.89474,418,13,,-0.376,-0.15
114,Senate,41101,1,0,CT,100,0,1,"BLUMENTHAL, Richard",B001277,1946,,-0.423,-0.094,-47.1294,0.89337,418,15,,-0.337,-0.162
114,Senate,15015,11,0,DE,100,0,1,"CARPER, Thomas Richard",C000174,1947,,-0.174,-0.219,-90.78864,0.80093,409,37,,-0.187,-0.192
114,Senate,40916,11,0,DE,100,0,1,"COONS, Christopher A.",C001088,1963,,-0.242,-0.207,-48.07724,0.88754,403,21,,-0.293,-0.442
114,Senate,14651,43,0,FL,100,0,1,"NELSON, Clarence William (Bill)",N000032,1942,,-0.193,0.339,-95.85924,0.78404,394,40,,-0.299,0.102
114,Senate,41102,43,0,FL,200,0,1,"RUBIO, Marco",R000595,1971,,0.576,-0.3,-86.07325,0.74913,298,31,,0.617,-0.209
114,Senate,29909,44,0,GA,200,0,1,"ISAKSON, Johnny",I000055,1944,,0.403,-0.013,-75.40395,0.83494,418,27,,0.416,0.071
114,Senate,41501,44,0,GA,200,0,1,"PERDUE, David Alfred, Jr.",P000612,1949,,0.611,-0.188,-96.8829,0.79179,415,46,,0.68,-0.379
114,Senate,20713,82,0,HI,100,0,1,"HIRONO, Mazie",H001042,1947,,-0.485,-0.092,-36.61029,0.91633,419,11,,-0.453,-0.308
114,Senate,41112,82,0,HI,100,0,1,"SCHATZ, Brian Emanuel",S001194,1972,,-0.414,-0.072,-43.36295,0.90124,417,15,,-0.424,-0.098
114,Senate,29345,63,0,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.509,0.282,-77.34616,0.82884,412,37,,0.57,0.715
114,Senate,40902,63,0,ID,200,0,1,"RISCH, James",R000584,1943,,0.636,0.57,-62.30811,0.86182,419,30,,0.589,0.709
114,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.363,-0.364,-38.7018,0.91013,411,16,,-0.416,-0.306
114,Senate,20115,21,0,IL,200,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-139.86855,0.706,402,65,,0.268,-0.606
114,Senate,14806,22,0,IN,200,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-111.40278,0.763,411,44,,0.537,-0.275
114,Senate,20717,22,0,IN,100,0,1,"DONNELLY, Joe",D000607,1955,,-0.119,0.435,-114.02368,0.76026,416,47,,-0.11,0.41
114,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.343,-0.07,-113.01083,0.76409,420,48,,0.461,0.058
114,Senate,41502,31,0,IA,200,0,1,"ERNST, Joni",E000295,1970,,0.517,0.015,-64.07438,0.85851,420,25,,0.505,0.042
114,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.414,-0.094,-70.13012,0.84417,414,29,,0.434,0.253
114,Senate,29722,32,0,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.252,-105.37627,0.77287,409,53,,0.452,0.548
114,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.0,-155.71366,0.69022,420,60,,0.355,0.001
114,Senate,41104,51,0,KY,200,0,1,"PAUL, Rand",P000603,1963,,0.879,-0.478,-220.08964,0.57761,401,98,,0.83,-0.558
114,Senate,20919,45,0,LA,200,0,1,"CASSIDY, Bill",C001075,1957,,0.452,-0.102,-81.44758,0.82219,416,36,,0.434,0.125
114,Senate,29918,45,0,LA,200,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-65.55047,0.838,370,32,,0.479,0.494
114,Senate,41300,2,0,ME,328,0,1,"KING, Angus Stanley, Jr.",K000383,1944,,-0.152,-0.227,-99.94077,0.78507,413,56,,-0.164,-0.221
114,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.11,-0.555,-154.36882,0.69243,420,86,,0.157,-0.374
114,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-40.75285,0.903,399,20,,-0.427,0.135
114,Senate,15408,52,0,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.327,-0.252,-46.96282,0.89421,420,15,,-0.366,-0.43
114,Senate,14435,3,0,MA,100,0,1,"MARKEY, Edward John",M000133,1946,,-0.504,-0.435,-50.94898,0.88421,414,23,,-0.635,-0.544
114,Senate,41301,3,0,MA,100,0,1,"WARREN, Elizabeth",W000817,1949,,-0.758,-0.263,-39.30053,0.91067,420,14,,-0.702,-0.461
114,Senate,20923,23,0,MI,100,0,1,"PETERS, Gary C.",P000595,1958,,-0.237,-0.212,-48.74795,0.88917,415,19,,-0.319,-0.088
114,Senate,29732,23,0,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.331,0.029,-47.59733,0.89164,415,18,,-0.309,-0.098
114,Senate,40700,33,0,MN,100,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.247,-0.166,-53.44614,0.87889,414,19,,-0.258,-0.026
114,Senate,40904,33,0,MN,100,0,1,"FRANKEN, Al",F000457,1951,,-0.4,-0.169,-43.07261,0.89958,407,22,,-0.497,-0.036
114,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051,-73.85107,0.83734,416,24,,0.329,0.102
114,Senate,29534,46,0,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.361,-61.83208,0.86158,415,22,,0.406,0.184
114,Senate,29735,34,0,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.43,0.288,-83.07985,0.81577,408,35,,0.364,0.701
114,Senate,40701,34,0,MO,100,0,1,"McCASKILL, Claire",M001170,1953,,-0.142,0.022,-93.97945,0.79245,404,35,,-0.127,-0.113
114,Senate,21338,64,0,MT,200,0,1,"DAINES, Steve",D000618,1962,,0.544,-0.089,-102.64451,0.78318,420,43,,0.567,0.016
114,Senate,40702,64,0,MT,100,0,1,"TESTER, Jon",T000464,1956,,-0.21,0.142,-105.2123,0.77841,420,42,,-0.197,0.067
114,Senate,41302,35,0,NE,200,0,1,"FISCHER, Debra (Deb)",F000463,1951,,0.467,0.308,-64.68706,0.85726,420,23,,0.489,0.265
114,Senate,41503,35,0,NE,200,0,1,"SASSE, Benjamin Eric",S001197,1972,,0.811,-0.277,-94.72595,0.79723,418,48,,0.827,-0.38
114,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-68.81173,0.828,364,35,,-0.502,-0.121
114,Senate,20730,65,0,NV,200,0,1,"HELLER, Dean",H001041,1960,,0.464,-0.462,-176.84802,0.64827,408,84,,0.546,-0.731
114,Senate,40906,4,0,NH,100,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.251,-0.219,-48.16597,0.89165,420,24,,-0.266,-0.254
114,Senate,41106,4,0,NH,200,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612,-126.06028,0.739,416,57,,0.276,-0.512
114,Senate,29373,12,0,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.364,-0.118,-73.70463,0.83728,415,30,,-0.36,-0.346
114,Senate,41308,12,0,NJ,100,0,1,"BOOKER, Cory Anthony",B001288,1969,,-0.612,-0.166,-41.4768,0.90511,416,17,,-0.516,-0.43
114,Senate,20930,66,0,NM,100,0,1,"HEINRICH, Martin",H001046,1971,,-0.303,-0.023,-48.51296,0.89042,418,21,,-0.321,-0.087
114,Senate,29924,66,0,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.18,-48.67064,0.89009,418,22,,-0.395,-0.099
114,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.351,-0.39,-43.91429,0.9005,419,15,,-0.369,-0.489
114,Senate,20735,13,0,NY,100,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.412,-0.229,-50.85986,0.88569,419,17,,-0.544,-0.291
114,Senate,29548,47,0,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.453,-0.057,-92.36566,0.80132,417,38,,0.381,0.067
114,Senate,41504,47,0,NC,200,0,1,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.426,-0.006,-76.59922,0.83256,418,37,,0.443,-0.064
114,Senate,41107,36,0,ND,200,0,1,"HOEVEN, John",H001061,1957,,0.34,0.328,-66.0864,0.85344,417,27,,0.375,0.297
114,Senate,41303,36,0,ND,100,0,1,"HEITKAMP, Mary Kathryn (Heidi)",H001069,1955,,-0.121,0.399,-109.08786,0.77078,419,42,,-0.119,0.448
114,Senate,29386,24,0,OH,200,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.374,-0.251,-137.28606,0.71891,416,63,,0.325,-0.163
114,Senate,29389,24,0,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.438,-0.136,-40.13285,0.90654,409,19,,-0.589,-0.07
114,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.552,0.041,-61.60029,0.8605,410,27,,0.521,0.253
114,Senate,21166,53,0,OK,200,0,1,"LANKFORD, James",L000575,1968,,0.575,0.164,-107.62308,0.77348,419,46,,0.624,-0.036
114,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.321,-0.433,-70.7604,0.84324,415,33,,-0.39,-0.878
114,Senate,40908,72,0,OR,100,0,1,"MERKLEY, Jeff",M001176,1956,,-0.48,-0.801,-42.28383,0.90335,416,21,,-0.607,-0.729
114,Senate,29935,14,0,PA,200,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.638,-0.299,-82.73116,0.81316,400,33,,0.596,-0.311
114,Senate,40703,14,0,PA,100,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.304,0.187,-80.63138,0.82342,415,31,,-0.295,0.3
114,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.38,-0.225,-39.39293,0.91047,420,13,,-0.437,-0.129
114,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.397,-0.193,-46.30911,0.89537,419,23,,-0.42,0.023
114,Senate,21173,48,0,SC,200,0,1,"SCOTT, Tim",S001184,1965,,0.653,-0.009,-76.21209,0.83075,411,38,,0.634,0.028
114,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.407,-0.173,-85.16819,0.76696,321,39,,0.321,-0.208
114,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.41,0.129,-69.6446,0.84686,419,36,,0.429,0.079
114,Senate,41505,37,0,SD,200,0,1,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.389,0.016,-66.5823,0.8521,416,17,,0.386,0.004
114,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.323,-0.183,-104.88894,0.77524,412,39,,0.307,-0.185
114,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.345,-121.12209,0.74422,410,50,,0.513,-0.483
114,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.495,-0.013,-70.01975,0.84405,413,30,,0.463,-0.073
114,Senate,41304,49,0,TX,200,0,1,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.818,-0.323,-111.03036,0.69404,304,49,,0.876,-0.483
114,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.004,-77.96035,0.82911,416,28,,0.381,-0.041
114,Senate,41110,67,0,UT,200,0,1,"LEE, Mike",L000577,1971,,0.922,-0.387,-148.33022,0.68229,388,71,,0.919,-0.395
114,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.37,-0.136,-46.51933,0.89372,414,21,,-0.525,-0.142
114,Senate,29147,6,0,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.521,-0.361,-69.54266,0.8019,315,30,,-0.861,-0.508
114,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.194,-0.028,-74.97972,0.82345,386,33,,-0.17,-0.125
114,Senate,41305,40,0,VA,100,0,1,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.234,-0.105,-70.49488,0.84203,410,37,,-0.208,-0.214
114,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.292,-0.4,-45.83535,0.89661,420,21,,-0.287,-0.61
114,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.343,-0.289,-47.70926,0.89115,414,27,,-0.295,-0.552
114,Senate,20146,56,0,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.26,0.05,-87.19784,0.81171,418,32,,0.308,0.126
114,Senate,40915,56,0,WV,100,0,1,"MANCHIN, Joe, III",M001183,1947,,-0.057,0.468,-162.98778,0.67392,413,67,,-0.085,0.634
114,Senate,29940,25,0,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.522,-0.227,-49.24395,0.88937,420,24,,-0.461,-0.032
114,Senate,41111,25,0,WI,200,0,1,"JOHNSON, Ron",J000293,1955,,0.602,-0.311,-78.84619,0.82544,411,34,,0.487,-0.256
114,Senate,40707,68,0,WY,200,0,1,"BARRASSO, John A.",B001261,1952,,0.533,0.231,-75.32334,0.83546,419,27,,0.477,0.198
114,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.54,0.182,-87.74509,0.80434,403,36,,0.5,0.117
